account,expense_code,department,location,activity,descp,posting_pd,posting_yr,SumOftrans_amt,date_posted,eff_date
935102,47,17,1,7028,INE-1001-A170235-2533910-00,7,2017,222.62,18-Jul-17,18-Jul-17
935102,47,17,1,7028,INE-1001-A170235-2534662-00,7,2017,32.41,18-Jul-17,18-Jul-17
935102,47,17,1,7028,INE-9600-NO_PO-MCOCT16,10,2016,8.99,27-Oct-16,26-Oct-16
935102,47,17,1,7029,INE-1000-1500821-JULY 2015,8,2015,883.87,12-Aug-15,12-Aug-15
935102,47,17,1,7029,INE-1000-1500821-JUNE 2015 INVOICE,6,2015,1105.5,1-Jul-15,30-Jun-15
935102,47,17,1,7029,INE-1000-A160122-05-00785141,6,2016,24.12,30-Jun-16,30-Jun-16
935102,47,17,1,7029,INE-1001-1500467-943809-001,3,2015,2940.92,27-Mar-15,27-Mar-15
935102,47,17,1,7029,INE-1001-1500821-JULY 2015,8,2015,19,12-Aug-15,12-Aug-15
935102,47,17,1,7029,INE-1001-1500821-JUNE 2015 INVOICE,6,2015,908,1-Jul-15,30-Jun-15
935102,47,17,1,7029,INE-1001-A150246-2059051-00,4,2015,398.41,10-Apr-15,9-Apr-15
935102,47,17,1,7029,INE-1001-A150246-2065261-00,4,2015,204.43,20-Apr-15,17-Apr-15
935102,47,17,1,7029,INE-1001-A160022-STMT 01-21-16,1,2016,3.96,3-Feb-16,31-Jan-16
935102,47,17,1,7029,INE-1001-A170022-STMT 05-21-17,6,2017,59.88,7-Jun-17,6-Jun-17
935102,47,17,1,7029,INE-9600-NO_PO-MCJUN16,6,2016,148.14,27-Jun-16,23-Jun-16
935102,47,17,1,7029,INE-9600-NO_PO-MCJUNE15,6,2015,242.57,24-Jun-15,22-Jun-15
935102,47,17,1,7029,INE-9600-NO_PO-MCSEP16,9,2016,174.59,23-Sep-16,22-Sep-16
935102,47,17,1,7029,INE-9600-NO_PO-MCYEDEC15,12,2015,672.85,12-Jan-16,31-Dec-15
935102,47,17,1,7029,Reclass 76791 Water Line leak,12,2015,103.36,11-Jan-16,31-Dec-15
935102,47,17,1,7030,INE-1000-A150145-04-4771,10,2015,604.13,14-Oct-15,14-Oct-15
935102,47,17,1,7030,INE-1001-1300248-22540,4,2015,109.41,14-Apr-15,14-Apr-15
935102,47,17,1,7030,INE-1001-1601560-993199-001,9,2016,1694.94,20-Sep-16,20-Sep-16
935102,47,17,1,7030,INE-1001-A150021-STMT 4-21-15,4,2015,24.06,29-Apr-15,29-Apr-15
935102,47,17,1,7030,INE-1001-A150145-04-4653,6,2015,604.13,19-Jun-15,19-Jun-15
935102,47,17,1,7030,INE-1001-A150145-04-4711,6,2015,604.13,1-Jul-15,30-Jun-15
935102,47,17,1,7030,INE-9600-NO_PO-MCAPR15,4,2015,90.25,22-Apr-15,22-Apr-15
935102,47,17,1,7030,Reclass Fiero Fluid inv #A10073-001,5,2017,1717.77,8-Jun-17,31-May-17
935102,47,17,1,7032,INE-9600-NO_PO-CC0517,5,2017,134.78,1-Jun-17,30-May-17
935102,47,17,1,7032,INE-9600-NO_PO-CC0617,6,2017,220.49,30-Jun-17,29-Jun-17
935102,47,17,1,7032,INE-9600-NO_PO-CC0617,6,2017,220.49,30-Jun-17,29-Jun-17
935102,47,17,1,7032,INE-9600-NO_PO-MCOCT15,10,2015,404.37,21-Oct-15,21-Oct-15
935102,47,17,1,7034,INE-1001-A160022-STMT 02-21-16,2,2016,62.08,2-Mar-16,29-Feb-16
935102,47,17,1,7034,INE-1001-A160022-STMT-12-21-16,12,2016,24.97,5-Jan-17,31-Dec-16
935102,47,17,1,7034,INE-9600-NO_PO-CC0317,3,2017,65.49,27-Mar-17,23-Mar-17
935102,47,17,1,7034,INE-9600-NO_PO-MCFEB17,2,2017,509.97,23-Feb-17,22-Feb-17
935102,47,17,1,7034,INE-9600-NO_PO-MCYEDEC16,12,2016,158.95,12-Jan-17,31-Dec-16
935102,47,17,1,7035,INE-1001-1600278-34501,4,2017,1014.09,2-May-17,30-Apr-17
935102,47,17,1,7035,INE-1001-A150021-STMT 09-21-15,9,2015,5.97,30-Sep-15,30-Sep-15
935102,47,17,1,7035,INE-1001-A150021-STMT 10-21-15,11,2015,126.22,9-Nov-15,5-Nov-15
935102,47,17,1,7035,INE-1001-A150021-STMT 4-21-15,4,2015,35.94,29-Apr-15,29-Apr-15
935102,47,17,1,7035,INE-1001-A150021-STMT 5-21-15,5,2015,50.58,2-Jun-15,31-May-15
935102,47,17,1,7035,INE-1001-A150021-STMT7-21-15,8,2015,15.23,6-Aug-15,5-Aug-15
935102,47,17,1,7035,INE-1001-A150317-1374,3,2015,7,25-Mar-15,25-Mar-15
935102,47,17,1,7035,INE-9600-NO_PO-CC0517,5,2017,12.97,1-Jun-17,30-May-17
935102,52,17,1,    ,INE-1001-A150021-STMT 12-21-15,12,2015,57.98,6-Jan-16,31-Dec-15
935102,52,17,1,    ,INE-1001-A150021-STMT 5-21-15,5,2015,213.44,2-Jun-15,31-May-15
935102,52,17,1,    ,INE-1001-A160141-396147,12,2016,68.58,19-Dec-16,19-Dec-16
935102,52,17,1,    ,INE-17761-1700348-50913,2,2017,6700,15-Feb-17,15-Feb-17
935102,52,17,1,    ,INE-9600-NO_PO-CC0417,4,2017,79.98,27-Apr-17,27-Apr-17
935102,52,17,1,    ,INE-9600-NO_PO-MCFEB17,2,2017,69.98,23-Feb-17,22-Feb-17
935102,52,17,1,    ,INE-9600-NO_PO-MCJUL16,7,2016,341.95,26-Jul-16,25-Jul-16
935102,52,17,1,    ,INE-9600-NO_PO-MCJUNE15,6,2015,39.95,24-Jun-15,22-Jun-15
935102,52,17,1,    ,INE-9600-NO_PO-MCMAY15,5,2015,29.94,27-May-15,26-May-15
935102,52,17,1,    ,INE-9600-NO_PO-MCOCT15,10,2015,532.67,21-Oct-15,21-Oct-15
935102,52,17,1,    ,INE-9600-NO_PO-MCSEP15,9,2015,519.98,29-Sep-15,25-Sep-15
935102,52,17,1,    ,INE-9600-NO_PO-MCYEDEC16,12,2016,238.91,12-Jan-17,31-Dec-16
935102,52,17,1,    ,INE-9600-NO_PO-MCYEDEC16,12,2016,2420.84,12-Jan-17,31-Dec-16
935102,52,17,1,    ,REC-17761-1700348,2,2017,6700,14-Feb-17,14-Feb-17
935102,52,17,1,    ,REV-17761-1700348,2,2017,-6700,15-Feb-17,15-Feb-17
935102,62,17,1,    ,INE-1000-A150029-489076,7,2015,8.63,3-Aug-15,31-Jul-15
935102,62,17,1,    ,INE-1000-A150029-508975,10,2015,23.75,3-Nov-15,31-Oct-15
935102,62,17,1,    ,INE-1000-A150029-517353,12,2015,30.88,14-Dec-15,14-Dec-15
935102,62,17,1,    ,INE-1000-A150117-05-00694587,10,2015,57.8,3-Nov-15,31-Oct-15
935102,62,17,1,    ,INE-1000-A150117-05-00702189,11,2015,28.9,2-Dec-15,30-Nov-15
935102,62,17,1,    ,INE-1000-A160030-541310,6,2016,80,21-Jun-16,21-Jun-16
935102,62,17,1,    ,INE-1000-A160030-541483,6,2016,40,21-Jun-16,21-Jun-16
935102,62,17,1,    ,INE-1000-A160122-05-00811962,8,2016,36.18,17-Aug-16,17-Aug-16
935102,62,17,1,    ,INE-1000-A160122-05-00855447,12,2016,60.3,7-Dec-16,7-Dec-16
935102,62,17,1,    ,INE-1000-A160122-05-00864300,12,2016,84.42,7-Dec-16,7-Dec-16
935102,62,17,1,    ,INE-9600-NO_PO-MCAUG15,8,2015,329.84,25-Aug-15,24-Aug-15
935102,62,17,1,    ,INE-9600-NO_PO-MCFEB17,2,2017,7,23-Feb-17,22-Feb-17
935102,62,17,1,    ,INE-9600-NO_PO-MCJULY15,7,2015,153.41,23-Jul-15,22-Jul-15
935102,62,17,1,    ,INE-9600-NO_PO-MCMAY15,5,2015,420.27,27-May-15,26-May-15
935102,62,17,1,7003,INE-1000-1300248-21654,2,2015,2362.42,24-Feb-15,24-Feb-15
935102,62,17,1,7003,INE-1000-1300248-22054,3,2015,1968.82,13-Mar-15,13-Mar-15
935102,62,17,1,7003,INE-1000-1300248-22544,4,2015,910.94,14-Apr-15,14-Apr-15
935102,62,17,1,7003,INE-1000-1300248-22966,5,2015,352.62,14-May-15,14-May-15
935102,62,17,1,7003,INE-1000-1300248-23992,8,2015,264.47,14-Aug-15,14-Aug-15
935102,62,17,1,7003,INE-1000-1300248-24987,10,2015,1381.11,3-Nov-15,31-Oct-15
935102,62,17,1,7003,INE-1000-1300248-25511,11,2015,881.56,2-Dec-15,30-Nov-15
935102,62,17,1,7003,INE-1000-1300248-26168,12,2015,470.16,12-Jan-16,31-Dec-15
935102,62,17,1,7003,INE-1000-1300248-26685,2,2016,176.31,24-Feb-16,24-Feb-16
935102,62,17,1,7003,INE-1000-1600278-27074,3,2016,181.59,22-Mar-16,22-Mar-16
935102,62,17,1,7003,INE-1000-1600278-27486,4,2016,453.98,18-Apr-16,18-Apr-16
935102,62,17,1,7017,INE-1000-A150117-05-00571821,2,2015,46.24,12-Feb-15,11-Feb-15
935102,62,17,1,7017,INE-1000-A150117-05-00574248,2,2015,40.46,12-Feb-15,11-Feb-15
935102,62,17,1,7017,INE-1000-A150117-05-00574607,2,2015,40.46,12-Feb-15,11-Feb-15
935102,62,17,1,7017,INE-1000-A150117-05-00595343,4,2015,34.68,8-Apr-15,7-Apr-15
935102,62,17,1,7017,INE-1000-A150117-05-00595343-CR,4,2015,-34.68,8-Apr-15,7-Apr-15
935102,62,17,1,7017,INE-1000-A150117-05-00595498,4,2015,73.92,8-Apr-15,7-Apr-15
935102,62,17,1,7017,INE-1000-A150117-05-00595498-CR01,4,2015,-73.92,8-Apr-15,7-Apr-15
935102,62,17,1,7017,INE-1000-A150117-05-00617301,6,2015,32.97,10-Jun-15,10-Jun-15
935102,62,17,1,7017,INE-1000-A150117-05-00643565,7,2015,46.24,31-Jul-15,31-Jul-15
935102,62,17,1,7017,INE-1000-A150117-05-00652054,7,2015,5.78,31-Jul-15,31-Jul-15
935102,62,17,1,7017,INE-1000-A150117-05-00672588,9,2015,75.14,22-Sep-15,18-Sep-15
935102,62,17,1,7017,INE-1000-A150117-05-00676002,9,2015,86.24,30-Sep-15,30-Sep-15
935102,62,17,1,7017,INE-1000-A150184-3395646-2534-3,2,2015,599.57,12-Feb-15,11-Feb-15
935102,62,17,1,7017,INE-1000-A150184-3406953-2534-0,3,2015,600.67,11-Mar-15,11-Mar-15
935102,62,17,1,7017,INE-1000-A150184-3535992-2534-2,6,2015,600.97,10-Jun-15,10-Jun-15
935102,62,17,1,7017,INE-1000-A150184-3548483-2534-7,7,2015,598.46,14-Jul-15,14-Jul-15
935102,62,17,1,7017,INE-1000-A150184-3576391-2534-7,9,2015,586.49,16-Sep-15,15-Sep-15
935102,62,17,1,7017,INE-1000-A150184-3608824-2534-9,12,2015,583.24,8-Dec-15,8-Dec-15
935102,62,17,1,7017,INE-1000-A160122-05-00820022,10,2016,48.24,13-Oct-16,13-Oct-16
935102,62,17,1,7017,INE-1000-A160122-05-00843334,11,2016,48.24,15-Nov-16,15-Nov-16
935102,62,17,1,7017,INE-1000-A160122-05-00845340,10,2016,36.18,31-Oct-16,31-Oct-16
935102,62,17,1,7017,INE-1000-A160122-05-00849778,11,2016,48.24,15-Nov-16,15-Nov-16
935102,62,17,1,7017,INE-1000-A160122-05-00856355,11,2016,60.3,15-Nov-16,15-Nov-16
935102,62,17,1,7017,INE-1000-A160189-3631049-2534-4,2,2016,580.54,9-Feb-16,8-Feb-16
935102,62,17,1,7017,INE-1000-A160189-3658808-2534-1,4,2016,685.39,7-Apr-16,6-Apr-16
935102,62,17,1,7017,INE-1000-A160189-3690832-2534-1,7,2016,634.59,7-Jul-16,6-Jul-16
935102,62,17,1,7017,INE-1000-A160189-3707987-2534-4,8,2016,63.4,10-Aug-16,9-Aug-16
935102,62,17,1,7017,INE-1000-A160189-3717956-2534-7,9,2016,697.99,9-Sep-16,8-Sep-16
935102,62,17,1,7017,INE-1000-A160189-3750773-2534-4,12,2016,698.43,8-Dec-16,8-Dec-16
935102,62,17,1,7017,INE-1000-A170104-05-00912079,4,2017,51.2,29-Apr-17,28-Apr-17
935102,62,17,1,7017,INE-1000-A170104-893251,3,2017,89.6,22-Mar-17,22-Mar-17
935102,62,17,1,7017,INE-1000-A170104-897193,3,2017,57.6,22-Mar-17,22-Mar-17
935102,62,17,1,7017,INE-1000-A170104-900183,3,2017,76.8,28-Mar-17,28-Mar-17
935102,62,17,1,7017,INE-1000-A170179-3781643-2534-2,3,2017,816.4,14-Mar-17,9-Mar-17
935102,62,17,1,7017,INE-1000-A170179-3792988-2534-8,5,2017,205,11-May-17,11-May-17
935102,62,17,1,7017,INE-1000-A170179-3803395-2534-3,5,2017,816.4,11-May-17,11-May-17
935102,62,17,1,7017,INE-1000-A170179-3819383-2534-1,7,2017,205.13,12-Jul-17,12-Jul-17
935102,62,17,1,7027,INE-1000-A150177-29562642,3,2015,759,31-Mar-15,31-Mar-15
935102,62,17,1,7027,INE-1000-A150177-33946131,6,2015,759,23-Jun-15,23-Jun-15
935102,62,17,1,7027,Reclass INE A150177- 29562642 to act code 7029,7,2015,-759,29-Jul-15,28-Jul-15
935102,62,17,1,7027,Reclass INE A150177- 33946131 to act code 7029,7,2015,-759,29-Jul-15,28-Jul-15
935102,62,17,1,7028,INE-1000-1600666-24462-PRPA-08,6,2016,3460,5-Jul-16,30-Jun-16
935102,62,17,1,7028,INE-1000-1601028-79318,7,2016,1158.68,6-Jul-16,5-Jul-16
935102,62,17,1,7028,INE-1000-A160338-24462-PRPA-05,5,2016,1750,2-Jun-16,31-May-16
935102,62,17,1,7028,INE-1000-A160338-24462-PRPA-06,6,2016,1170.98,5-Jul-16,30-Jun-16
935102,62,17,1,7028,INE-1000-A160338-24462-PRPA-09,7,2016,1804.38,1-Aug-16,31-Jul-16
935102,62,17,1,7028,INE-9600-NO_PO-MCNOV16,11,2016,218.9,29-Nov-16,28-Nov-16
935102,62,17,1,7029,INE-1000-1601868-61386193,4,2017,781.77,18-Apr-17,18-Apr-17
935102,62,17,1,7029,INE-1000-1601868-62713119,5,2017,252.35,5-May-17,4-May-17
935102,62,17,1,7029,INE-1000-1601868-64334729,5,2017,881.77,24-May-17,24-May-17
935102,62,17,1,7029,INE-1000-1601868-67111449,6,2017,252.35,28-Jun-17,28-Jun-17
935102,62,17,1,7029,INE-1000-1601868-68204708,7,2017,781.77,13-Jul-17,13-Jul-17
935102,62,17,1,7029,INE-1000-1601868-68204719,7,2017,881.77,13-Jul-17,13-Jul-17
935102,62,17,1,7029,INE-1000-A150029-2015-2239*,5,2015,413.41,13-May-15,13-May-15
935102,62,17,1,7029,INE-1000-A150029-469196,4,2015,47.27,1-May-15,30-Apr-15
935102,62,17,1,7029,INE-1000-A150029-475415,5,2015,43.5,29-May-15,29-May-15
935102,62,17,1,7029,INE-1000-A150029-500725,9,2015,49.5,22-Sep-15,21-Sep-15
935102,62,17,1,7029,INE-1000-A150117-05-00589336,4,2015,17.34,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595343-1,4,2015,34.68,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595498-1,4,2015,73.92,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595687,4,2015,61.6,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595783,4,2015,86.24,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595784,4,2015,36.96,29-Apr-15,29-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595965,4,2015,79.7,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00595967,4,2015,36.96,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00596039,4,2015,86.24,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00596041,4,2015,36.96,8-Apr-15,7-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00597834,4,2015,73.92,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00597836,4,2015,24.64,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00597945,4,2015,73.92,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00597948,4,2015,36.96,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00598032,4,2015,73.92,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00598034,4,2015,36.96,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00598386,4,2015,73.92,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00598388,4,2015,36.96,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00599012,4,2015,36.96,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150117-05-00601647,4,2015,36.2,20-Apr-15,17-Apr-15
935102,62,17,1,7029,INE-1000-A150177-36127072,7,2015,759,29-Jul-15,29-Jul-15
935102,62,17,1,7029,INE-1000-A150177-38100597,9,2015,759,10-Sep-15,9-Sep-15
935102,62,17,1,7029,INE-1000-A150177-38100730,9,2015,759,10-Sep-15,9-Sep-15
935102,62,17,1,7029,INE-1000-A150177-39633957,10,2015,759,12-Oct-15,12-Oct-15
935102,62,17,1,7029,INE-1000-A160182-43452814,3,2016,759,17-Mar-16,17-Mar-16
935102,62,17,1,7029,INE-1000-A160182-47861431,6,2016,759,10-Jun-16,9-Jun-16
935102,62,17,1,7029,INE-1000-A160182-50010034,7,2016,759,19-Jul-16,19-Jul-16
935102,62,17,1,7029,INE-1000-A160182-50010042,7,2016,759,18-Jul-16,18-Jul-16
935102,62,17,1,7029,INE-1000-A160182-52898634,8,2016,759,1-Sep-16,31-Aug-16
935102,62,17,1,7029,INE-1000-A160182-55537198,10,2016,759,19-Oct-16,19-Oct-16
935102,62,17,1,7029,INE-1000-A170030-2017-3925,5,2017,52.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-3947,5,2017,52.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-3965,5,2017,67.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-3975,5,2017,180,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-3989,5,2017,67.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-4087,5,2017,97.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-4117,5,2017,75,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-4146,5,2017,52.5,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-4543,5,2017,30,25-May-17,25-May-17
935102,62,17,1,7029,INE-1000-A170030-2017-5421,6,2017,25,8-Jun-17,7-Jun-17
935102,62,17,1,7029,INE-9600-NO_PO-MCNOV15,11,2015,148.5,30-Nov-15,25-Nov-15
935102,62,17,1,7029,Reclass 67374 Timberline Rd Improve,12,2015,1350,11-Jan-16,31-Dec-15
935102,62,17,1,7029,Reclass 76791 Water Line leak,12,2015,3518.55,11-Jan-16,31-Dec-15
935102,62,17,1,7029,Reclass INE A150177- 29562642 to act code 7029,7,2015,759,29-Jul-15,28-Jul-15
935102,62,17,1,7029,Reclass INE A150177- 33946131 to act code 7029,7,2015,759,29-Jul-15,28-Jul-15
935102,62,17,1,7030,INE-1000-1300248-22540,4,2015,382.01,14-Apr-15,14-Apr-15
935102,62,17,1,7030,INE-1000-A150145-04-4653,6,2015,581.25,19-Jun-15,19-Jun-15
935102,62,17,1,7030,INE-1000-A150145-04-4711,6,2015,581.25,1-Jul-15,30-Jun-15
935102,62,17,1,7030,INE-1000-A150145-04-4771,10,2015,581.25,14-Oct-15,14-Oct-15
935102,62,17,1,7030,INE-1000-A150145-04-4927,12,2015,1185.38,7-Jan-16,31-Dec-15
935102,62,17,1,7030,INE-1000-A160151-04-5088,12,2016,2981.63,12-Jan-17,31-Dec-16
935102,62,17,1,7030,INE-1000-A160151-04-5253,12,2016,2981.62,12-Jan-17,31-Dec-16
935102,62,17,1,7031,INE-1000-1500617-3686,5,2015,425,12-May-15,12-May-15
935102,62,17,1,7031,INE-1000-1500874-015337,11,2015,22900,16-Nov-15,16-Nov-15
935102,62,17,1,7031,INE-1000-1501831-10184,10,2015,1325,3-Nov-15,31-Oct-15
935102,62,17,1,7031,INE-1000-1700863-10409,5,2017,341,17-May-17,17-May-17
935102,62,17,1,7031,INE-1000-1700863-10439,5,2017,150,2-Jun-17,31-May-17
935102,62,17,1,7031,INE-1110-1500617-3686,5,2015,35,12-May-15,12-May-15
935102,62,17,1,7032,INE-1000-A150029-501939,9,2015,11.5,2-Oct-15,30-Sep-15
935102,62,17,1,7032,INE-1000-A150029-502068,9,2015,23,2-Oct-15,30-Sep-15
935102,62,17,1,7032,INE-1000-A150029-502110,9,2015,69,2-Oct-15,30-Sep-15
935102,62,17,1,7032,INE-1000-A150029-502720,9,2015,69,2-Oct-15,30-Sep-15
935102,62,17,1,7032,INE-1000-A150029-502795,9,2015,69,2-Oct-15,30-Sep-15
935102,62,17,1,7032,INE-1000-A150197-236979-1,9,2015,329.84,29-Sep-15,29-Sep-15
935102,62,17,1,7032,INE-1000-A150301-1126637,5,2015,151,13-May-15,13-May-15
935102,62,17,1,7032,INE-1000-A150301-1126638,7,2015,151,5-Aug-15,31-Jul-15
935102,62,17,1,7032,INE-1000-A150301-1126639,7,2015,500.5,5-Aug-15,31-Jul-15
935102,62,17,1,7032,INE-1000-A150301-1126640,8,2015,500.5,12-Aug-15,12-Aug-15
935102,62,17,1,7032,INE-1000-A150301-1126641,10,2015,500.5,21-Oct-15,21-Oct-15
935102,62,17,1,7032,INE-1000-A150301-1126642,7,2015,775.5,5-Aug-15,31-Jul-15
935102,62,17,1,7032,INE-1000-A170030-2017-3800,5,2017,60,10-May-17,9-May-17
935102,62,17,1,7032,INE-1000-A170104-05-00960292,7,2017,66.55,19-Jul-17,19-Jul-17
935102,62,17,1,7032,INE-1000-A170104-05-00960736,7,2017,78.65,21-Jul-17,20-Jul-17
935102,62,17,1,7032,INE-1000-A170104-05-00961024,7,2017,78.65,21-Jul-17,20-Jul-17
935102,62,17,1,7032,INE-1000-A170282-1538165,7,2017,424.5,13-Jul-17,13-Jul-17
935102,62,17,1,7032,INE-1000-A170282-1538166,6,2017,236,6-Jul-17,30-Jun-17
935102,62,17,1,7032,INE-1000-A170282-1538167,6,2017,166.5,20-Jun-17,20-Jun-17
935102,62,17,1,7032,INE-1000-A170282-1538169,6,2017,552,6-Jul-17,30-Jun-17
935102,62,17,1,7033,INE-1000-A150177-29703510,4,2015,245,9-Apr-15,8-Apr-15
935102,62,17,1,7033,INE-1000-A150177-32800628,6,2015,245,4-Jun-15,3-Jun-15
935102,62,17,1,7033,INE-1000-A150177-35181004,7,2015,245,14-Jul-15,14-Jul-15
935102,62,17,1,7033,INE-1000-A150177-37531122,8,2015,245,25-Aug-15,25-Aug-15
935102,62,17,1,7033,INE-1000-A160182-43460272,3,2016,245,17-Mar-16,17-Mar-16
935102,62,17,1,7033,INE-1000-A160182-46536733,5,2016,245,24-May-16,24-May-16
935102,62,17,1,7033,INE-1000-A160182-48762983,6,2016,245,23-Jun-16,23-Jun-16
935102,62,17,1,7033,INE-1000-A160182-51978086,8,2016,245,18-Aug-16,18-Aug-16
935102,62,17,1,7035,INE-1000-1600278-34501,4,2017,914.08,2-May-17,30-Apr-17
935102,62,17,1,7035,INE-1000-A150317-1374,3,2015,192,25-Mar-15,25-Mar-15
935102,62,17,1,7035,INE-1000-A170008-1557,4,2017,1195.18,24-Apr-17,24-Apr-17
935102,62,17,1,7035,INE-1000-A170008-1558,4,2017,228.6,24-Apr-17,24-Apr-17
935102,62,17,1,8002,INE-1000-1500548-16927,3,2015,1350,1-Apr-15,31-Mar-15
935102,62,17,1,8002,Reclass 67374 Timberline Rd Improve,12,2015,-1350,11-Jan-16,31-Dec-15
935106,12,17,1,    , ,1,2016,107.91,18-Jan-16,15-Jan-16
935106,12,17,1,    ,Cross Journal Summarized,1,2015,-3442.7,17-Dec-14,1-Jan-15
935106,12,17,1,    ,Cross Journal Summarized,1,2015,2859.2,31-Dec-14,2-Jan-15
935106,12,17,1,    ,Cross Journal Summarized,1,2015,3141.98,14-Jan-15,16-Jan-15
935106,12,17,1,    ,Cross Journal Summarized,1,2015,2485.14,29-Jan-15,30-Jan-15
935106,12,17,1,    ,Cross Journal Summarized,1,2015,1242.6,29-Jan-15,31-Jan-15
935106,12,17,1,    ,Cross Journal Summarized,1,2016,-1342.11,30-Dec-15,1-Jan-16
935106,12,17,1,    ,Cross Journal Summarized,1,2016,3475,18-Jan-16,15-Jan-16
935106,12,17,1,    ,Cross Journal Summarized,1,2016,3214.78,1-Feb-16,29-Jan-16
935106,12,17,1,    ,Cross Journal Summarized,1,2016,1836.83,1-Feb-16,31-Jan-16
935106,12,17,1,    ,Cross Journal Summarized,1,2017,-430.99,4-Jan-17,1-Jan-17
935106,12,17,1,    ,Cross Journal Summarized,1,2017,840.11,11-Jan-17,13-Jan-17
935106,12,17,1,    ,Cross Journal Summarized,1,2017,945.62,31-Jan-17,31-Jan-17
935106,12,17,1,    ,Cross Journal Summarized,1,2017,1323.81,31-Jan-17,27-Jan-17
935106,12,17,1,    ,Cross Journal Summarized,2,2015,-1242.6,29-Jan-15,1-Feb-15
935106,12,17,1,    ,Cross Journal Summarized,2,2015,2270,12-Feb-15,13-Feb-15
935106,12,17,1,    ,Cross Journal Summarized,2,2015,1779.57,26-Feb-15,27-Feb-15
935106,12,17,1,    ,Cross Journal Summarized,2,2015,889.86,26-Feb-15,28-Feb-15
935106,12,17,1,    ,Cross Journal Summarized,2,2016,-1836.83,1-Feb-16,1-Feb-16
935106,12,17,1,    ,Cross Journal Summarized,2,2016,1932.23,18-Feb-16,12-Feb-16
935106,12,17,1,    ,Cross Journal Summarized,2,2016,873.74,2-Mar-16,29-Feb-16
935106,12,17,1,    ,Cross Journal Summarized,2,2016,1359.13,2-Mar-16,26-Feb-16
935106,12,17,1,    ,Cross Journal Summarized,2,2017,-945.62,31-Jan-17,1-Feb-17
935106,12,17,1,    ,Cross Journal Summarized,2,2017,1253.25,14-Feb-17,10-Feb-17
935106,12,17,1,    ,Cross Journal Summarized,2,2017,1002.23,6-Mar-17,28-Feb-17
935106,12,17,1,    ,Cross Journal Summarized,2,2017,1403.04,6-Mar-17,24-Feb-17
935106,12,17,1,    ,Cross Journal Summarized,3,2015,-889.86,26-Feb-15,1-Mar-15
935106,12,17,1,    ,Cross Journal Summarized,3,2015,1663.79,11-Mar-15,13-Mar-15
935106,12,17,1,    ,Cross Journal Summarized,3,2015,2663.31,26-Mar-15,27-Mar-15
935106,12,17,1,    ,Cross Journal Summarized,3,2015,1902.39,26-Mar-15,31-Mar-15
935106,12,17,1,    ,Cross Journal Summarized,3,2016,-873.74,2-Mar-16,1-Mar-16
935106,12,17,1,    ,Cross Journal Summarized,3,2016,1415.94,10-Mar-16,11-Mar-16
935106,12,17,1,    ,Cross Journal Summarized,3,2016,1081.3,28-Mar-16,31-Mar-16
935106,12,17,1,    ,Cross Journal Summarized,3,2016,1261.57,28-Mar-16,25-Mar-16
935106,12,17,1,    ,Cross Journal Summarized,3,2017,-1002.23,6-Mar-17,1-Mar-17
935106,12,17,1,    ,Cross Journal Summarized,3,2017,1272.47,21-Mar-17,10-Mar-17
935106,12,17,1,    ,Cross Journal Summarized,3,2017,1266.06,5-Apr-17,24-Mar-17
